Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
2024,Ford,Focus,Ford Bronco Sport,"Layout Front-engine, front-wheel-drive",,,Transmission,Hybrid drivetrain EcoBoost Hybrid mHEV,,,,,,,,L EcoBlue (Panther) turbo I4,"It offers extra equipment and styling changes, such as satin aluminium elements","It offers extra equipment and styling changes, such as satin aluminium elements and a signature Vignale mesh grille.",,
,,,"Wheelbase 2,700 mm (106.3 in)",Engine,,,speed manual,,,,,,,,,Predecessor Ford Focus (third generation),"high performance driving). On the exterior, the Focus ST features a revised","high performance driving). On the exterior, the Focus ST features a revised grille, unique 18- or 19-inch alloy wheels, larger rear spoiler and twin-exit tailpipes (petrol model only, the diesel has the polished twin tailpipe as the ST-Line due to the AdBlue tank). Interior changes include Recaro front seats, aluminium gear knob, pedals and scuff plates, and decorative elements with grey stitching. Like the Fiesta ST, an optional ""Performance Pack"" is available.",,
,,,"The ST-Line trim level includes dark-finished 17-inch wheels, a sports body kit, large diffuser, functional roof spoiler, lower wing elements, and polished twin tailpipes.",L EcoBoost (Fox) turbo I3,,,speed automatic (1.5 Ti-VCT only),,,,,,,,,"L EcoBlue 95 PS 1,498 cc turbocharged I4 95 PS (70 kW; 94 bhp) 300 N⋅m (221 lbf⋅ft) 2018–2025","The package includes launch control, shift light indicator, rev-matching for the","The package includes launch control, shift light indicator, rev-matching for the manual EcoBoost variant, Track driving mode, electronically adjustable dampers with potholes detection, red-painted brake callipers and ambient interior lightning. In August 2021, Ford unveiled a new, special edition version of the Focus ST called the ""Edition"", limited to 300 cars for UK and 200 for Europe.",,
,,,,L EcoBoost turbo I4 (China market),,,speed 8F35 automatic,,,,,,,,,"L EcoBlue 190 PS 1,995 cc turbocharged I4 190 PS (140 kW; 187 bhp) 400 N⋅m (295 lbf⋅ft) 2019–2025",All of this should make it the most complete road- and track- ready version.,"All of this should make it the most complete road- and track- ready version. 2022 refresh In June 2022, the Focus received an update in Europe which includes the addition of a new electrified powertrain and some minor changes to the equipment list.",,
,,,,Diesel:,,,"The fourth-generation Focus features the Ford Co-Pilot360 technology which is claimed to enhance safety, driving and parking. It includes adaptive cruise control with Stop & Go, speed sign recognition and lane-centring which works at speeds of up to 200 km/h (124 mph).",,,,,,,,,,"The new Connected variant comes as standard with a wireless charging pad, a SYNC","The new Connected variant comes as standard with a wireless charging pad, a SYNC 3 infotainment system with navigation, adaptive cruise control, front and rear parking sensors and a rearview camera.",,
,,,,Electric motor 11.5 kW (15.4 hp) belt-driven integrated starter/generator (BISG),,,,,,,,,,,,,"To compensate for the discontinuation of the Titanium, features such as front pa","To compensate for the discontinuation of the Titanium, features such as front parking sensors and LED headlights were made standard on the ST-Line.",,
,,,,Hybrid drivetrain EcoBoost Hybrid mHEV,,,,,,,,,,,,,"The ST now receives less standard equipment than previously, such as 18 alloys r","The ST now receives less standard equipment than previously, such as 18 alloys rather than the 19"" alloys previously standard across the range.",,
,,,,"Larger brakes (f 330 mm 2-pot, r 302 mm) with improved fade resistance now sports Electric Brake Booster (EBB) for more consistent pedal feel across operating conditions (i.e. high performance driving).",,,,,,,,,,,,,"It includes adaptive cruise control with Stop & Go, speed sign recognition and l","It includes adaptive cruise control with Stop & Go, speed sign recognition and lane-centring which works at speeds of up to 200 km/h (124 mph).",,
,,,,Petrol engines,,,,,,,,,,,,,"""2020 Ford Focus gets new 1.0 litre EcoBoost mild hybrid powertrain and revised","""2020 Ford Focus gets new 1.0 litre EcoBoost mild hybrid powertrain and revised equipment list in Europe - paultan.org"".",,
,,,,L EcoBoost 100 PS 998 cc turbocharged I3 100 PS (74 kW; 99 bhp) 170 N⋅m (125 lbf⋅ft),,,,,,,,,,,,,,,,
