Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,"Wheelbase 2,681 mm (105.6 in)","Front-engine, all-wheel-drive",,,speed ZF 9HP automatic,The car has a transverse front engine and is available in both front-wheel drive and all-wheel drive versions.,,,,,,,,,"Browse Jaguar&#39;s exceptional collection of accessories, options and gear to p","Browse Jaguar&#39;s exceptional collection of accessories, options and gear to personalise Jaguar E-PACE.Have a look at the Black pack and Cold climate pack.",,
,,,"The E-Pace launched in South Africa in March 2018, with Standard, S, SE, and HSE trims, as well as a flagship E-Pace First Edition trim which was available for the first year of sale.",Diesel:,,,,,,,,,,,,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,"The market trims were SE and HSE, both ""R-Dynamic"". It was sold with an Alexa-integrated 11.4 inch touchscreen, and the bar underneath controls interior climate temperatures.",Hybrid:,,,,,,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,Electric motor,,,,,,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,V mild-hybrid (Synchronous Reluctance Motor),,,,,,,,,,,,,Latest technology in the 2023 Jaguar E-Pace: Compare all specifications and conf,"Latest technology in the 2023 Jaguar E-Pace: Compare all specifications and configurations of the 2023 Jaguar E-Pace, special features and options, and check out specs and trims on CarBuzz The 2023 F-Pace starts at $52,400 and sees minor updates as non-SVR variants now come equipped with self-sealing tires.",,
,,,,kW Synchronous Reluctance Motor (PHEV),,,,,,,,,,,,,,,,
,,,,Hybrid drivetrain MHEV (P160/D165/D200),,,,,,,,,,,,,,,,
,,,,Battery 15 kWh Lithium ion (PHEV),,,,,,,,,,,,,,,,
,,,,The car has a transverse front engine and is available in both front-wheel drive and all-wheel drive versions.,,,,,,,,,,,,,,,,
,,,,"Production of the E-Pace ended in 2024, aligning with Jaguar's new goal of only offering fully electric vehicles going forward.",,,,,,,,,,,,,,,,
,,,,Engines,,,,,,,,,,,,,,,,
,,,,"North American models receive two variants of the 2.0 L Ingenium engine that produces either 247 hp (184 kW; 250 PS) or 296 hp (221 kW; 300 PS), all of which are mated to a 9–speed ZF 9-HP automatic.",,,,,,,,,,,,,,,,
